portalFamily,portalPosition,portalLabel,duplicateLabelCount,source,observedOn,effectiveDate,candidateCatalogDestinations,exactCatalogDestination,canonicalCode,programId,status,exception
Clutch Roller,111,DORUS 4% 401 WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dorus Screen; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,112,DORUS 4% 402 LINEN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dorus Screen; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,113,DORUS 4% 403 GREY,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dorus Screen; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,114,DORUS 4% 404 BROWN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dorus Screen; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,115,DORUS 4% 405 BLACK,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dorus Screen; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,116,DROP DOWN SHADE .5%GRAY/GRAY 006,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,117,DUNHAM-NATURAL B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dunham (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,118,DUNHAM-OCHRE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dunham (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,119,DUNHAM-SLATE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dunham (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,120,DUNHAM-TERRACOTTA B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Dunham (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,121,ECLIPSE BLACKOUT,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,122,ESSENTIALS DUNE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,123,ESSENTIALS ICE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,124,ESSENTIALS LOFT,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,125,ESSENTIALS MIDNIGHT,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,126,ESSENTIALS ODDYSEY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,127,ESSENTIALS SHADOW,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,128,ESSENTIALS SPIRIT,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,129,F SCREEN 90 3% SC-F2-301,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,130,F SCREEN 90 3% SC-F2-302,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,131,F SCREEN 90 3% SC-F2-303,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,132,F SCREEN 90 5% SC-F2-501,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,133,F SCREEN 90 5% SC-F2-502,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,134,F SCREEN 90 5% SC-F2-503,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,135,FABRIC PREMIUM COST.,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,136,FERRARI SOLTIS 92 BOULDER,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,137,FIJI - BRONZE 03,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Fiji Light Filtering; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,138,FIJI - GRAPHITE 04,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Fiji Light Filtering; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,139,FIJI - RICH CREAM 01,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Fiji Light Filtering; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,140,FIJI - WHEAT 02,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p14_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Fiji Light Filtering; complete control, dimensional and account-price compatibility remain unresolved"
Clutch Roller,141,FLOCKE LOUTRE   FK60995.5,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,142,FR MORELLE B/O 6512 PEWTER,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,143,FR MORELLE B/O 6518 STORM,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,144,FR MORELLE B/O 6551 GREY FAWN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,145,FR MORELLE L/F NIGHT TRAIN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,146,FR MORELLE L/F PEWTER 005,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Clutch Roller,147,FR- MORELLE L/F GREY FAWN FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
