"products","file","line","kind","rule_id","source","message","expression","enclosing_function"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","17","validation helper invocation","'record_required'","enclosing module source helper","'Record the exact shutter application, motor generation and finished panel heights before construction can be verified.'","add('record_required','Record the exact shutter application, motor generation and finished panel heights before construction can be verified.')","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","18","validation helper invocation","'application_required'","enclosing module source helper","'Choose the exact application and motor generation.'","add('application_required','Choose the exact application and motor generation.')","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","19","validation helper invocation","'motor_geometry'","enclosing module source helper","'Motor generation is saved; its panel, louver and accessory restrictions require separate verification.'","add('motor_geometry','Motor generation is saved; its panel, louver and accessory restrictions require separate verification.')","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","20","validation helper invocation","'aquashield_open_bypass'","'Woodlore AquaShield does not offer Open Bypass.'","[93]","add('aquashield_open_bypass','Woodlore AquaShield does not offer Open Bypass.',[93])","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","22","validation helper invocation","'application_geometry'","enclosing module source helper","'This application is saved; its specialized dimensions and construction remain subject to manufacturer verification.'","add('application_geometry','This application is saved; its specialized dimensions and construction remain subject to manufacturer verification.')","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","24","validation helper invocation","'panel_count'","enclosing module source helper","'Record one finished panel height and divider choice for every panel in the exact layout.'","add('panel_count','Record one finished panel height and divider choice for every panel in the exact layout.')","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","27","validation helper invocation","'height'","`Panel ${index+1} finished height must be from 10 to ${max} inches; do not use opening height.`","[specs]","add('height',`Panel ${index+1} finished height must be from 10 to ${max} inches; do not use opening height.`,[specs])","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","28","validation helper invocation","'divider_choice'","`Record whether panel ${index+1} has a divider rail.`","[dividerPage]","add('divider_choice',`Record whether panel ${index+1} has a divider rail.`,[dividerPage])","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","29","validation helper invocation","'divider_required'","`Panel ${index+1} exceeds the ${threshold}-inch no-divider limit for this program/application.`","[specs,dividerPage]","add('divider_required',`Panel ${index+1} exceeds the ${threshold}-inch no-divider limit for this program/application.`,[specs,dividerPage])","validateNormanShutterPanels"
"norman_shutters","src/lib/quote-v2/norman-shutter-panels.ts","30","validation helper invocation","'divider_geometry'","`Panel ${index+1} divider presence is saved. Exact positions, measurement basis and louver spacing still require verification.`","[dividerPage]","add('divider_geometry',`Panel ${index+1} divider presence is saved. Exact positions, measurement basis and louver spacing still require verification.`,[dividerPage])","validateNormanShutterPanels"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","50","validation object","`norman.smartdrape.${id}`","sourceProvenance(motor?""norman-motorization-guide-2026-09-16"":""norman-perfectsheer-smartdrape-guide-2026-09"",{page})","message","{severity:""hard_block"",ruleId:`norman.smartdrape.${id}`,source:sourceProvenance(motor?""norman-motorization-guide-2026-09-16"":""norman-perfectsheer-smartdrape-guide-2026-09"",{page}),selectedValues:{...c},explanation:message}","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","51","validation helper invocation","""installation""","17","""Choose Wall Mount, Ceiling Mount or Ceiling Pocket Mount.""","add(""installation"",17,""Choose Wall Mount, Ceiling Mount or Ceiling Pocket Mount."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","52","validation helper invocation","""ceiling_attachment""","18","""Choose a pre-drilled headrail or C clips for ceiling mounting.""","add(""ceiling_attachment"",18,""Choose a pre-drilled headrail or C clips for ceiling mounting."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","53","validation helper invocation","""stale_ceiling_attachment""","18","""A separate ceiling attachment choice applies only to Ceiling Mount.""","add(""stale_ceiling_attachment"",18,""A separate ceiling attachment choice applies only to Ceiling Mount."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","54","validation helper invocation","""pocket_dimensions""","19","""Enter both ceiling-pocket dimensions within the documented depth and height limits.""","add(""pocket_dimensions"",19,""Enter both ceiling-pocket dimensions within the documented depth and height limits."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","55","validation helper invocation","""pocket_table_gap""","52","true","add(""pocket_table_gap"",52,""The motor guide leaves pocket depths above 8⅞ and below 9 inches unspecified. Norman must confirm the mounting arrangement."",true)","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","56","validation helper invocation","""stale_pocket""","19","""Pocket dimensions apply only to Ceiling Pocket Mount.""","add(""stale_pocket"",19,""Pocket dimensions apply only to Ceiling Pocket Mount."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","57","validation helper invocation","""keystone_joints""","6","""Select only existing SmartJoint numbers, counted from the left; each selected joint receives one keystone.""","add(""keystone_joints"",6,""Select only existing SmartJoint numbers, counted from the left; each selected joint receives one keystone."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","58","validation helper invocation","""legacy_keystone""","22","""Reconfirm which SmartJoint locations receive keystones before repricing.""","add(""legacy_keystone"",22,""Reconfirm which SmartJoint locations receive keystones before repricing."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-hardware.ts","59","validation helper invocation","key","22","""Choose Yes or No for wall-mount bracket accessories.""","add(key,22,""Choose Yes or No for wall-mount bracket accessories."")","validateSmartdrapeHardware"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","16","validation object","`smartdrape.accessory.${id}`","sourceProvenance(""norman-motorization-guide-2026-09-16"",{page})","","{severity:""hard_block"",ruleId:`smartdrape.accessory.${id}`,source:sourceProvenance(""norman-motorization-guide-2026-09-16"",{page}),selectedValues:{...c},explanation}","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","19","validation helper invocation","key","49","`Enter a whole count between zero and ${max} for this line.`","add(key,49,`Enter a whole count between zero and ${max} for this line.`)","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","34","validation helper invocation","""charging_kit""","46","""Extra charging kits require the SmartDrape rechargeable battery motor.""","add(""charging_kit"",46,""Extra charging kits require the SmartDrape rechargeable battery motor."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","37","validation helper invocation","""charging_wand""","47","""Charging extension wands require the rechargeable battery motor and a 19¼-inch or 39-inch length.""","add(""charging_wand"",47,""Charging extension wands require the rechargeable battery motor and a 19¼-inch or 39-inch length."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","40","validation helper invocation","""wand_color""","47","""Select a charging extension wand before overriding its color.""","add(""wand_color"",47,""Select a charging extension wand before overriding its color."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","41","validation helper invocation","""repeaters""","49","""Repeaters require Norman Smart motorization.""","add(""repeaters"",49,""Repeaters require Norman Smart motorization."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","43","validation helper invocation","""rings""","49","""Four-color ring sets require a SmartDial G2 remote.""","add(""rings"",49,""Four-color ring sets require a SmartDial G2 remote."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","45","validation helper invocation","""remote_quantity""","49","""Select a compatible remote type before setting its quantity.""","add(""remote_quantity"",49,""Select a compatible remote type before setting its quantity."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","46","validation helper invocation","""channel""","49","""Assign a remote channel from 1 through 5.""","add(""channel"",49,""Assign a remote channel from 1 through 5."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","47","validation helper invocation","""hub_quantity""","49","""Select Hub Required before specifying its quantity.""","add(""hub_quantity"",49,""Select Hub Required before specifying its quantity."")","smartdrapeMotorAccessories"
"smartdrape","src/lib/quote-v2/norman-smartdrape-motor-accessories.ts","48","validation helper invocation","""network""","49","""Use a positive whole motor-network number.""","add(""network"",49,""Use a positive whole motor-network number."")","smartdrapeMotorAccessories"
"smartdrape|norman_smartdrape_replacement_vanes","src/lib/quote-v2/norman-smartdrape-replacement.ts","7","validation object","`norman.smartdrape.replacement.${rule}`","sourceProvenance('norman-perfectsheer-smartdrape-guide-2026-09',{page:24})","","{severity:'hard_block',ruleId:`norman.smartdrape.replacement.${rule}`,source:sourceProvenance('norman-perfectsheer-smartdrape-guide-2026-09',{page:24}),selectedValues:{productId:s.productId,request:c[KEY]??null},explanation}","validateSmartdrapeReplacement"
