product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
smartfold,smartfold_chain_color,Chain color,Silver,Silver,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Brass,Brass,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Sahara,Sahara,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Chocolate,Chocolate,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Black,Black,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Nature,Nature,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Terra,Terra,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_color,Chain color,Stainless Steel,Stainless Steel,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_unobstructed,Unobstructed below tension device,No,No,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_chain_unobstructed,Unobstructed below tension device,Yes,Yes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,full_fold_required,Full fold required,No,No,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,full_fold_required,Full fold required,Yes,Yes,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,None,None,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 1,Group 1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 2,Group 2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 3,Group 3,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 4,Group 4,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 5,Group 5,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 6,Group 6,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 7,Group 7,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 8,Group 8,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 9,Group 9,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 10,Group 10,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 11,Group 11,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 12,Group 12,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 13,Group 13,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 14,Group 14,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 15,Group 15,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 16,Group 16,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 17,Group 17,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
smartfold,smartfold_side_by_side_id,Side-by-side group,Group 18,Group 18,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
