product,catalog_id,collection,color_code,color,fabric_type,program,selectable,source,effective_date,source_note,status,exception
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4431t:provence-cream-rd:98,,C4431T,Provence Cream RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4432b:coffee-beans-rd:99,,C4432B,Coffee Beans RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4433t:pashmina-rd:100,,C4433T,Pashmina RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4517t:white-cream-rd:101,,C4517T,White Cream RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4518t:new-camel-rd:102,,C4518T,New Camel RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4519t:yellow-bliss-rd:103,,C4519T,Yellow Bliss RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4520t:autumn-gold-rd:104,,C4520T,Autumn Gold RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4521t:river-rock-rd:105,,C4521T,River Rock RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4601t:fernwood-rd:106,,C4601T,Fernwood RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4610t:catalina-blue-rd:107,,C4610T,Catalina Blue RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4611t:meadows-rd:108,,C4611T,Meadows RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4705t:seaside-blue-rd:109,,C4705T,Seaside Blue RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4709t:ocean-air-rd:110,,C4709T,Ocean Air RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4710t:blue-flower-rd:111,,C4710T,Blue Flower RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4711t:lakeside-rd:112,,C4711T,Lakeside RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4712t:white-rain-rd:113,,C4712T,White Rain RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:room-darkening:c4804t:mulberry-rd:114,,C4804T,Mulberry RD,Room Darkening,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:sheer:c5001:seapearl:115,,C5001,Seapearl,Sheer,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:sheer:c5002:cloudy-chiffon:116,,C5002,Cloudy Chiffon,Sheer,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:sheer:c5004:cloud-white:117,,C5004,Cloud White,Sheer,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:sheer:c5201:nightfall:118,,C5201,Nightfall,Sheer,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:sheer:c5501:jersey-cream:119,,C5501,Jersey Cream,Sheer,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
vertical_honeycomb,vertical_honeycomb:color:light-filtering:c7142k:dew:120,,C7142K,Dew,Light Filtering,vertical_honeycomb_3_4in_single_and_1_1_4in_single_vertical,True,https://www.normanwindowcoverings.com/Login/Order/QB_Order.asp,,Norman dealer Portrait Honeycomb order form catalog,UNRESOLVED EXCEPTION,"Correct vertical grid routing, mounting/bracket/shim counts and stack configuration are deployed. Production 36 × 60 C7015K/Left Stack/two shim layers retained the $950 total. Complete source/configuration coverage and dealer comparison remain; this is representative verification."
