sku,title,url,variant,portalPrice,portalQuantityField,portalCasepack,portalCutdown,productIds,programIds,guideDealerNet,sourcePages,sourceEffectiveDate,observedDate,status,exception
MLX4060AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,40 x 60 / Alabaster,105.0,60,6 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX4160WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,41 x 60 / White,11.45,224,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,11.45,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4160AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,41 x 60 / Alabaster,11.45,112,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,11.45,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4260WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,42 x 60 / White,11.73,5,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,11.73,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4360WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,43 x 60 / White,12.0,563,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.0,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4360AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,43 x 60 / Alabaster,12.0,274,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.0,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4460WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,44 x 60 / White,105.0,9,6 -pack,0,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX4560WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,45 x 60 / White,12.56,65,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.56,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX46560WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,46.5 x 60 / White,12.98,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.98,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX46560AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,46.5 x 60 / Alabaster,105.0,52,6 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX4660WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,46 x 60 / White,12.84,3828,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.84,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4660AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,46 x 60 / Alabaster,12.84,71,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,12.84,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4760WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,47 x 60 / White,13.12,419,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,13.12,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4760AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,47 x 60 / Alabaster,13.12,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,13.12,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4860WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,48 x 60 / White,13.4,532,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,13.4,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX4860AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,48 x 60 / Alabaster,13.4,58,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,13.4,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5260WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,52 x 60 / White,14.52,8,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,14.52,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5460WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,54 x 60 / White,15.08,1977,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,15.08,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5460AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,54 x 60 / Alabaster,15.08,94,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,15.08,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX58560WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,58.5 x 60 / White,16.33,98,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,16.33,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5860WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,58 x 60 / White,16.19,46,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,16.19,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5860AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,58 x 60 / Alabaster,105.0,17,4 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX5960WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,59 x 60 / White,16.47,785,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,16.47,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX5960AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,59 x 60 / Alabaster,16.47,471,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,16.47,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6060WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,60 x 60 / White,16.75,0,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,16.75,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6160WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,61 x 60 / White,17.03,110,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,17.03,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6260WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,62 x 60 / White,17.31,46,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,17.31,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6360WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,63 x 60 WH / White,17.59,1190,,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,17.59,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6360AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,63 x 60 AL / Alabaster,17.59,68,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,17.59,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6560WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,65 x 60 / White,18.15,0,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,18.15,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX6960WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,69 x 60 / White,19.26,5,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,19.26,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX70560WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,70.5 x 60 / White,19.68,604,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,19.68,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX70560AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,70.5 x 60 / Alabaster,105.0,0,4 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX7060WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,70 x 60 / White,19.54,3780,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,19.54,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX7060AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,70 x 60 / Alabaster,105.0,55,4 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX7160WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,71 x 60 / White,19.82,1295,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,19.82,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX7160AL,MLX | 60 Inch Length,/products/mlx-60-inch-length,71 x 60 / Alabaster,19.82,141,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,19.82,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX7260WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,72 x 60 / White,20.1,58,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,20.1,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX7860WH,MLX | 60 Inch Length,/products/mlx-60-inch-length,78 x 60 / White,44.49,218,4 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,44.49,8,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX1748WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,17 x 48 / White,7.76,709,6 -pack,"5""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.76,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX1848WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,18 x 48 / White,8.21,21,6 -pack,0,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.21,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX1948WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,19 x 48 / White,8.67,483,6 -pack,0,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.67,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2048WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,20 x 48 / White,9.13,354,6 -pack,"5""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.13,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2248AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,22 x 48 / Alabaster,10.04,5,6 -pack,"5""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,10.04,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2248WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,22 x 48 / White,10.04,113,6 -pack,"5""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,10.04,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2348AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,23 x 48 / Alabaster,6.93,62,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,6.93,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2348WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,23 x 48 / White,6.93,2018,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,6.93,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2448AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,24 x 48 / Alabaster,7.23,18,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.23,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2448WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,24 x 48 / White,7.23,1,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.23,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2648WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,26 x 48 / White,7.83,925,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.83,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2748AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,27 x 48 / Alabaster,8.14,8,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.14,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2748WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,27 x 48 / White,8.14,12,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.14,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2848WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,28 x 48 / White,8.44,10,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.44,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2948AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,29 x 48 / Alabaster,8.74,129,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.74,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX2948WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,29 x 48 / White,8.74,17,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.74,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3048AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,30 x 48 / Alabaster,7.79,52,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.79,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3048WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,30 x 48 / White,7.79,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,7.79,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3148AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,31 x 48 / Alabaster,105.0,1,6 -pack,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
MLX3148WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,31 x 48 / White,8.05,1378,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.05,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3248WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,32 x 48 / White,8.31,44,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.31,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3348WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,33 x 48 / White,8.57,27,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.57,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3448AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,34 x 48 / Alabaster,8.83,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.83,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3448WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,34 x 48 / White,8.83,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.83,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX34548WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,34.5 x 48 / White,8.96,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,8.96,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3548AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,35 x 48 / Alabaster,9.09,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.09,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3548WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,35 x 48 / White,9.09,29,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.09,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3648AL,MLX | 48 Inch Length,/products/mlx-48-inch-length,36 x 48 / Alabaster,9.35,126,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.35,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3648WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,36 x 48 / White,9.35,0,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.35,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
MLX3848WH,MLX | 48 Inch Length,/products/mlx-48-inch-length,38 x 48 / White,9.87,668,6 -pack,"6""",lotus_vinyl_blinds,lotus_mlx_1in_vinyl_stock,9.87,6,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
