sku,collection,url,portalPrice,productIds,programIds,sourceCells,sourcePages,sourceEffectiveDate,observedDate,status,exception
CFLX7272BW,/collections/faux-wood-blinds,/products/cflx7272bw-width-range-69-25-72-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,72.0x72=75.56,99,,2026-09-20,unresolved_exception,Price conflict
CFCX9572W,/collections/faux-wood-blinds,/products/cfcx9572w-width-range-89-95-length-range-62-72,179.31,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,95.0x72=179.31,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX7296W,/collections/faux-wood-blinds,/products/cfcx7296w-width-range-65-72-length-range-86-96,100.93,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x96=100.93,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX2336W,/collections/faux-wood-blinds,/products/cfcx2336w-width-range-17-25-23-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x36=26.84,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3536W,/collections/faux-wood-blinds,/products/cfcx3536w-width-range-30-25-35-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,35.0x36=30.03,102,,2026-09-20,unresolved_exception,Price conflict
CFCX5960W,/collections/faux-wood-blinds,/products/cfcx5960w-width-range-54-25-59-length-range-50-60,55.11,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x60=55.11,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5460W,/collections/faux-wood-blinds,/products/cfcx5460w-width-range-48-25-54-length-range-50-60,51.04,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x60=51.04,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFLX3564BW,/collections/faux-wood-blinds,/products/cflx3564bw-width-range-30-25-35-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x64=36.63,99,,2026-09-20,unresolved_exception,Price conflict
CFCX3996W,/collections/faux-wood-blinds,/products/cfcx3996w-width-range-35-25-39-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x96=57.88,102,,2026-09-20,unresolved_exception,Price conflict
CFCX7272W,/collections/faux-wood-blinds,/products/cfcx7272w-width-range-70-25-72-length-range-62-72,77.45,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x72=77.45,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4884W,/collections/faux-wood-blinds,/products/cfcx4884w-width-range-43-25-48-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x84=61.8,102,,2026-09-20,unresolved_exception,Price conflict
CFCX4872W,/collections/faux-wood-blinds,/products/cfcx4872w-width-range-43-25-48-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x72=53.97,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3936W,/collections/faux-wood-blinds,/products/cfcx3936w-width-range-35-25-39-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x36=32.66,102,,2026-09-20,unresolved_exception,Price conflict
CFLX4848BW,/collections/faux-wood-blinds,/products/cflx4848bw-width-range-43-25-48-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,48.0x48=41.61,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3560BW,/collections/faux-wood-blinds,/products/cflx3560bw-width-range-30-25-35-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x60=34.77,99,,2026-09-20,unresolved_exception,Price conflict
CFCX3096W,/collections/faux-wood-blinds,/products/cfcx3096w-width-range-27-25-30-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x96=51.53,102,,2026-09-20,unresolved_exception,Price conflict
CFLX3596BW,/collections/faux-wood-blinds,/products/cflx3596bw-width-range-30-25-35-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x96=51.43,99,,2026-09-20,unresolved_exception,Price conflict
CFCX7264W,/collections/faux-wood-blinds,/products/cfcx7264w-width-range-65-72-length-range-54-64,69.63,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x64=69.63,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4860W,/collections/faux-wood-blinds,/products/cfcx4860w-width-range-43-25-48-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x60=46.14,102,,2026-09-20,unresolved_exception,Price conflict
CFLX3072BW,/collections/faux-wood-blinds,/products/cflx3072bw-width-range-27-25-30-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x72=35.57,99,,2026-09-20,unresolved_exception,Price conflict
CFCX6372W,/collections/faux-wood-blinds,/products/cfcx6372w-width-range-59-25-63-length-range-62-72,68.65,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,63.0x72=68.65,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3084W,/collections/faux-wood-blinds,/products/cfcx3084w-width-range-27-25-30-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x84=41.25,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3036W,/collections/faux-wood-blinds,/products/cfcx3036w-width-range-27-25-30-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x36=26.74,102,,2026-09-20,unresolved_exception,Price conflict
CFLX5960BW,/collections/faux-wood-blinds,/products/cflx5960bw-width-range-54-25-59-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,59.0x60=53.81,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3572BW,/collections/faux-wood-blinds,/products/cflx3572bw-width-range-30-25-35-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x72=40.32,99,,2026-09-20,unresolved_exception,Price conflict
CFCX6948W,/collections/faux-wood-blinds,/products/cfcx6948w-width-range-63-25-69-length-range-38-48,58.21,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,69.0x48=58.21,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5964W,/collections/faux-wood-blinds,/products/cfcx5964w-width-range-54-25-59-length-range-54-64,58.32,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x64=58.32,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX2748W,/collections/faux-wood-blinds,/products/cfcx2748w-width-range-23-25-27-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x48=30.69,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2736W,/collections/faux-wood-blinds,/products/cfcx2736w-width-range-23-25-27-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x36=30.29,102,,2026-09-20,unresolved_exception,Price conflict
CFLX8972BW,/collections/faux-wood-blinds,/products/cflx8972bw-width-range-83-89-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,89.0x72=169.15,99,,2026-09-20,unresolved_exception,Price conflict
CFLX7248BW,/collections/faux-wood-blinds,/products/cflx7248bw-width-range-69-25-72-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,72.0x48=58.9,99,,2026-09-20,unresolved_exception,Price conflict
CFLX5948BW,/collections/faux-wood-blinds,/products/cflx5948bw-width-range-54-25-59-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,59.0x48=49.53,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2364BW,/collections/faux-wood-blinds,/products/cflx2364bw-width-range-17-25-23-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x64=26.46,99,,2026-09-20,unresolved_exception,Price conflict
CFCX9560W,/collections/faux-wood-blinds,/products/cfcx9560w-width-range-89-95-length-range-50-60,150.75,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,95.0x60=150.75,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX7260W,/collections/faux-wood-blinds,/products/cfcx7260w-width-range-69-25-72-length-range-50-60,65.71,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x60=65.71,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3972W,/collections/faux-wood-blinds,/products/cfcx3972w-width-range-35-25-39-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x72=45.16,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3960W,/collections/faux-wood-blinds,/products/cfcx3960w-width-range-35-25-39-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x60=38.81,102,,2026-09-20,unresolved_exception,Price conflict
CFLX2796BW,/collections/faux-wood-blinds,/products/cflx2796bw-width-range-23-25-27-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,27.0x96=41.28,99,,2026-09-20,unresolved_exception,Price conflict
CFCX2784W,/collections/faux-wood-blinds,/products/cfcx2784w-width-range-23-25-27-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x84=37.83,102,,2026-09-20,unresolved_exception,Price conflict
CFCX4364W,/collections/faux-wood-blinds,/products/cfcx4364w-width-range-39-25-43-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x64=44.4,102,,2026-09-20,unresolved_exception,Price conflict
CFCX9548W,/collections/faux-wood-blinds,/products/cfcx9548w-width-range-89-95-length-range-38-48,136.48,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,95.0x48=136.48,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5984W,/collections/faux-wood-blinds,/products/cfcx5984w-width-range-54-25-59-length-range-74-84,74.36,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x84=74.36,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5972W,/collections/faux-wood-blinds,/products/cfcx5972w-width-range-54-25-59-length-range-62-72,64.73,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x72=64.73,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4384W,/collections/faux-wood-blinds,/products/cfcx4384w-width-range-39-25-43-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x84=56.09,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3964W,/collections/faux-wood-blinds,/products/cfcx3964w-width-range-35-25-39-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x64=40.93,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2364W,/collections/faux-wood-blinds,/products/cfcx2364w-width-range-17-25-23-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x64=27.01,102,,2026-09-20,unresolved_exception,Price conflict
CFCX82560W,/collections/faux-wood-blinds,/products/cfcx82560w-width-range-77-75-82-5-length-range-50-60,131.97,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,82.5x60=131.97,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX5484W,/collections/faux-wood-blinds,/products/cfcx5484w-width-range-48-25-54-length-range-74-84,68.65,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x84=68.65,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4848W,/collections/faux-wood-blinds,/products/cfcx4848w-width-range-43-25-48-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x48=42.62,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2360W,/collections/faux-wood-blinds,/products/cfcx2360w-width-range-17-25-23-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x60=32.22,102,,2026-09-20,unresolved_exception,Price conflict
CFLX6384BW,/collections/faux-wood-blinds,/products/cflx6384bw-width-range-59-25-63-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,63.0x84=76.98,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4896BW,/collections/faux-wood-blinds,/products/cflx4896bw-width-range-43-25-48-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,48.0x96=67.93,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3060BW,/collections/faux-wood-blinds,/products/cflx3060bw-width-range-27-25-30-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x60=30.81,99,,2026-09-20,unresolved_exception,Price conflict
CFCX4864W,/collections/faux-wood-blinds,/products/cfcx4864w-width-range-43-25-48-length-range-54-64,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x64=48.75,102,,2026-09-20,unresolved_exception,Price conflict
CFCX3072W,/collections/faux-wood-blinds,/products/cfcx3072w-width-range-27-25-30-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x72=36.36,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2772W,/collections/faux-wood-blinds,/products/cfcx2772w-width-range-23-25-27-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x72=33.43,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2760W,/collections/faux-wood-blinds,/products/cfcx2760w-width-range-23-25-27-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,27.0x60=29.02,102,,2026-09-20,unresolved_exception,Price conflict
CFCX2384W,/collections/faux-wood-blinds,/products/cfcx2384w-width-range-17-25-23-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,23.0x84=33.26,102,,2026-09-20,unresolved_exception,Price conflict
CFLX7260BW,/collections/faux-wood-blinds,/products/cflx7260bw-width-range-69-25-72-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,72.0x60=64.13,99,,2026-09-20,unresolved_exception,Price conflict
CFLX6960BW,/collections/faux-wood-blinds,/products/cflx6960bw-width-range-63-25-69-length-range-50-60,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,69.0x60=61.75,99,,2026-09-20,unresolved_exception,Price conflict
CFCX5936W,/collections/faux-wood-blinds,/products/cfcx5936w-width-range-54-25-59-length-range-26-36,45.81,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,59.0x36=45.81,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3048W,/collections/faux-wood-blinds,/products/cfcx3048w-width-range-27-25-30-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,30.0x48=26.57,102,,2026-09-20,unresolved_exception,Price conflict
CFLX3972BW,/collections/faux-wood-blinds,/products/cflx3972bw-width-range-35-25-39-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,39.0x72=44.13,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3096BW,/collections/faux-wood-blinds,/products/cflx3096bw-width-range-27-25-30-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x96=50.26,99,,2026-09-20,unresolved_exception,Price conflict
CFCX6348W,/collections/faux-wood-blinds,/products/cfcx6348w-width-range-59-25-63-length-range-38-48,53.75,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,63.0x48=53.75,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX3948W,/collections/faux-wood-blinds,/products/cfcx3948w-width-range-35-25-39-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,39.0x48=35.95,102,,2026-09-20,unresolved_exception,Price conflict
CFLX4360BW,/collections/faux-wood-blinds,/products/cflx4360bw-width-range-39-25-43-length-range-38-48,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,43.0x60=41.12,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3584BW,/collections/faux-wood-blinds,/products/cflx3584bw-width-range-30-25-35-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x84=45.88,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3536BW,/collections/faux-wood-blinds,/products/cflx3536bw-width-range-30-25-35-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,35.0x36=29.37,99,,2026-09-20,unresolved_exception,Price conflict
CFCX5448W,/collections/faux-wood-blinds,/products/cfcx5448w-width-range-48-25-54-length-range-38-48,47.08,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,54.0x48=47.08,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFLX7296BW,/collections/faux-wood-blinds,/products/cflx7296bw-width-range-69-25-72-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,72.0x96=98.4,99,,2026-09-20,unresolved_exception,Price conflict
CFLX4860BW,/collections/faux-wood-blinds,/products/cflx4860bw-width-range-43-25-48-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,48.0x60=45.09,99,,2026-09-20,unresolved_exception,Price conflict
CFLX3036BW,/collections/faux-wood-blinds,/products/cflx3036bw-width-range-27-25-30-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,30.0x36=32.99,99,,2026-09-20,unresolved_exception,Price conflict
CFLX2736EBW,/collections/faux-wood-blinds,/products/cflx2736ebw-width-range-23-25-27-length-range-26-36,105.0,lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,27.0x36=30.39,100,,2026-09-20,unresolved_exception,Price conflict
CFLX2384BW,/collections/faux-wood-blinds,/products/cflx2384bw-width-range-17-25-23-length-range-74-84,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,23.0x84=32.55,99,,2026-09-20,unresolved_exception,Price conflict
CFCX4896W,/collections/faux-wood-blinds,/products/cfcx4896w-width-range-43-25-48-length-range-86-96,69.63,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,48.0x96=69.63,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
CFCX4396W,/collections/faux-wood-blinds,/products/cfcx4396w-width-range-39-25-43-length-range-86-96,105.0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,43.0x96=63.1,102,,2026-09-20,unresolved_exception,Price conflict
CFLX6972BW,/collections/faux-wood-blinds,/products/cflx6972bw-width-range-63-25-69-length-range-62-72,105.0,lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,69.0x72=72.7,99,,2026-09-20,unresolved_exception,Price conflict
CFCX7248W,/collections/faux-wood-blinds,/products/cfcx7248w-width-range-69-25-72-length-range-38-48,60.44,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_custom,72.0x48=60.44,102,,2026-09-20,unresolved_exception,Source price agrees; production configuration not verified
